type_bin	size_bin	wpi_country_from	wpi_country_to	GroupCount	mean_sog	mean_voyage_time	total_co2_million_tonnes	domestic_fl	trade_type	sids_fl	ldc_fl	year
4	3	'Brazil'	'Chile'	29	15.09053191	8.581896552	0.03337719	0	2	1	0	2012
1	4	'Australia'	'Philippines'	25	12.02465055	14.405	0.033369046	0	1	1	1	2012
4	1	'Singapore'	'India'	120	12.87908932	6.297222222	0.033351899	0	1	0	1	2012
1	2	'Malaysia'	'Malaysia'	236	7.232921276	4.097281073	0.033350185	1	4	0	1	2012
1	2	'Brazil'	'Canada'	29	11.52374468	19.00431034	0.033318733	0	1	1	1	2012
4	4	'United States of America'	'Dominican Republic'	28	14.80687004	6.513392857	0.033306377	0	4	1	0	2012
1	4	'Malaysia'	'Uruguay'	17	11.68717435	32.87745098	0.033305334	0	4	1	1	2012
4	6	'Belgium'	'Singapore'	5	15.6729602	23.76666667	0.033298253	0	1	1	0	2012
7	6	'United States of America'	'Brazil'	17	12.38868117	17.58088235	0.033287548	0	2	0	0	2012
1	5	'Canada'	'Taiwan'	9	11.80581321	30.875	0.033274938	0	2	1	0	2012
1	2	'Panama'	'Japan'	18	11.99482982	28.87962963	0.033248556	0	2	0	0	2012
7	6	'Netherlands Antilles'	'Venezuela'	154	10.29647038	2.163419913	0.033211359	0	2	1	1	2012
4	2	'Philippines'	'Malaysia'	94	11.9247702	4.723404255	0.033207562	0	3	0	1	2012
1	2	'Honduras'	'China'	20	11.61187012	31.22708333	0.033157762	0	1	1	0	2012
7	5	'Saudi Arabia'	'Japan'	11	12.48954988	29.81439394	0.033150739	0	4	0	0	2012
4	3	'Canary Islands'	'Togo'	35	15.58540467	6.958333333	0.033136819	0	4	1	1	2012
4	6	'China'	'Saudi Arabia'	5	14.95627496	23.7	0.033115197	0	2	0	1	2012
4	2	'Australia'	'Taiwan'	26	15.91695363	10.5	0.033113809	0	4	1	0	2012
4	4	'Portugal'	'Italy'	6	16.97016849	19.93055556	0.033077565	0	4	1	0	2012
7	5	'Venezuela'	'United States of America'	41	11.45196722	7.771341463	0.033058317	0	4	1	0	2012
7	7	'Angola'	'Spain'	7	12.14918967	26.13095238	0.033027993	0	2	1	1	2012
7	7	'South Africa'	'Nigeria'	27	9.953360793	14.36265432	0.032971945	0	4	0	0	2012
7	8	'China'	'Iran'	9	12.456777	20.15740741	0.032943366	0	2	0	1	2012
1	3	'Canada'	'China'	20	12.00429016	22.40208333	0.032934543	0	4	1	0	2012
4	6	'China'	'France'	3	15.44706603	27.59722222	0.03291884	0	1	1	1	2012
4	4	'Germany'	'Netherlands'	213	14.98840043	0.932511737	0.032916934	0	3	0	1	2012
1	4	'Argentina'	'Taiwan'	9	11.71853486	40.13425926	0.032896071	0	4	1	0	2012
7	7	'Equatorial Guinea'	'France'	14	11.53100942	15.48511905	0.032884484	0	2	1	1	2012
1	5	'Netherlands'	'United States of America'	32	11.42354838	15.60286458	0.032864968	0	4	0	1	2012
7	7	'Gibraltar'	'United States of America'	13	11.77263251	17.31089744	0.032859572	0	1	0	1	2012
7	6	'India'	'Brazil'	15	12.09209374	31.82777778	0.032852165	0	2	1	1	2012
4	6	'Oman'	'Saudi Arabia'	4	16.3548798	30.375	0.032827042	0	3	0	1	2012
7	2	'Singapore'	'Malaysia'	347	7.183194594	3.22790586	0.032822874	0	4	0	1	2012
4	2	'Mozambique'	'Singapore'	22	14.88531238	13.63636364	0.03281122	0	3	1	0	2012
4	3	'Martinique'	'France'	15	19.06212621	9.558333333	0.032774228	0	2	0	0	2012
1	2	'China'	'Taiwan'	269	9.216060526	2.514095415	0.032770198	0	1	0	0	2012
4	3	'Senegal'	'Morocco'	39	13.86843195	6.91025641	0.03276988	0	4	1	1	2012
7	7	'Saudi Arabia'	'Singapore'	13	11.55935983	15.8974359	0.032762612	0	3	1	0	2012
4	5	'Pakistan'	'Indonesia'	12	17.28291303	8.961805556	0.032742792	0	3	1	0	2012
7	7	'Brazil'	'Canada'	8	11.80569079	24.015625	0.032736895	0	3	0	0	2012
7	1	'Russia'	'Russia'	953	5.657260845	2.445260581	0.032720162	1	1	1	1	2012
4	5	'United States of America'	'Thailand'	5	15.74501365	25.01666667	0.032698815	0	3	1	1	2012
4	4	'Taiwan'	'Japan'	22	20.02007688	3.901515152	0.032693399	0	4	0	0	2012
1	3	'Indonesia'	'United States of America'	23	10.96445685	23.61413043	0.032670839	0	2	0	1	2012
4	1	'Germany'	'Finland'	178	14.3748796	2.592462547	0.032659871	0	2	1	0	2012
1	4	'Gibraltar'	'Egypt'	52	12.23465546	7.080128205	0.032602339	0	1	0	1	2012
4	2	'Thailand'	'Indonesia'	92	13.37477768	3.847826087	0.032597369	0	1	1	1	2012
1	3	'South Africa'	'Gibraltar'	22	12.09406053	20.23484848	0.032582704	0	1	0	0	2012
1	2	'Italy'	'Turkey'	143	11.34641441	5.135198135	0.032576544	0	3	1	0	2012
7	8	'Oman'	'Singapore'	7	11.81786615	23.36904762	0.032566177	0	4	1	1	2012
4	2	'Guatemala'	'Mexico'	126	13.57368468	2.650462963	0.032558694	0	2	0	0	2012
7	6	'Australia'	'South Korea'	14	11.01341593	23.60416667	0.032545348	0	1	0	0	2012
4	3	'Malaysia'	'Indonesia'	127	13.32330793	2.015091864	0.032540471	0	1	0	1	2012
4	3	'Costa Rica'	'Ireland'	18	16.02368866	11.26851852	0.032520885	0	1	1	1	2012
4	3	'Russia'	'Germany'	64	14.78622948	4.118489583	0.032506913	0	1	1	0	2012
1	3	'Russia'	'Egypt'	64	10.66186774	8.12890625	0.032494676	0	3	0	1	2012
4	5	'Oman'	'China'	9	14.55785803	18.13888889	0.03245871	0	4	0	0	2012
1	5	'Spain'	'United States of America'	24	11.41675462	16.46180556	0.032450188	0	2	0	1	2012
7	6	'Singapore'	'South Korea'	23	10.60963704	13.13768116	0.032437519	0	3	1	1	2012
4	3	'Trinidad and Tobago'	'Brazil'	50	14.83278243	6.795	0.032422195	0	4	0	1	2012
4	5	'Morocco'	'Netherlands'	30	17.29855732	3.461111111	0.032415674	0	1	0	1	2012
1	2	'Turkey'	'Spain'	72	10.95922995	9.427662037	0.032409884	0	2	0	1	2012
4	6	'Germany'	'Netherlands'	156	13.58556965	1.083867521	0.032388095	0	1	0	0	2012
4	1	'Ireland'	'Netherlands'	223	15.16182464	2.001681614	0.032378608	0	2	0	1	2012
4	2	'South Korea'	'Taiwan'	144	10.88598191	3.009548611	0.032374434	0	3	0	0	2012
7	5	'Venezuela'	'Venezuela'	203	5.846527191	2.599753695	0.032360073	1	3	0	0	2012
1	5	'Brazil'	'Egypt'	13	11.96544704	25.33012821	0.032355894	0	2	1	1	2012
4	4	'Panama'	'Jamaica'	42	15.67222704	3.017857143	0.032336606	0	2	1	0	2012
1	3	'Spain'	'Spain'	127	9.477304864	4.167650919	0.032330364	1	4	1	0	2012
1	3	'Russia'	'United States of America'	16	11.53288353	24.91145833	0.032315066	0	2	1	0	2012
4	4	'United States of America'	'Australia'	4	16.352226	39.125	0.032296446	0	3	1	0	2012
4	5	'South Korea'	'China'	103	11.15237559	2.001213592	0.03228774	0	3	1	1	2012
7	7	'Egypt'	'Spain'	27	11.74213371	7.580246914	0.032254701	0	1	0	0	2012
7	5	'Egypt'	'Singapore'	12	12.01675869	25.45833333	0.032242635	0	1	0	0	2012
4	4	'United States of America'	'New Zealand'	12	16.68478468	13.78819444	0.032209607	0	2	1	1	2012
4	5	'Sri Lanka'	'Italy'	10	18.56009455	11.02916667	0.032175783	0	4	0	0	2012
7	8	'Saudi Arabia'	'South Korea'	6	11.73577601	23.18055556	0.032144198	0	4	1	1	2012
4	7	'Italy'	'Spain'	46	16.97964561	1.763586957	0.032139058	0	4	1	1	2012
1	3	'China'	'Hong Kong S.A.R.'	191	10.60640526	2.558246073	0.032128081	0	4	1	1	2012
7	7	'Norway'	'Norway'	47	5.508075199	7.132978723	0.032117766	1	1	1	0	2012
7	7	'Panama'	'United States of America'	20	10.20265459	13.51666667	0.032114927	0	2	1	1	2012
4	6	'Saudi Arabia'	'Oman'	25	15.09762202	4.235	0.032114244	0	2	1	0	2012
4	4	'Egypt'	'United Kingdom'	14	16.49129516	8.770833333	0.032034829	0	3	1	1	2012
1	3	'Indonesia'	'Taiwan'	66	10.09288631	9.51010101	0.032033349	0	2	1	1	2012
1	3	'United Arab Emirates'	'Egypt'	42	11.8064145	10.07936508	0.031993546	0	2	1	1	2012
7	6	'Qatar'	'United Arab Emirates'	27	9.149969218	8.660493827	0.031980936	0	4	0	1	2012
7	6	'Pakistan'	'Malaysia'	16	10.38971882	18.17447917	0.031980794	0	3	1	1	2012
4	5	'Canada'	'Panama'	3	16.95514976	38.47222222	0.031968456	0	4	0	0	2012
7	7	'United States of America'	'Venezuela'	32	10.79895316	9.36328125	0.031961532	0	1	1	1	2012
1	2	'Turkey'	'Italy'	135	10.78908119	4.564197531	0.031960643	0	4	0	1	2012
1	2	'United States of America'	'Venezuela'	89	10.93469656	8.271067416	0.031950064	0	4	0	1	2012
4	3	'South Korea'	'Thailand'	34	16.4301805	5.901960784	0.03194661	0	3	0	1	2012
1	4	'Philippines'	'Australia'	33	10.54343633	14.58207071	0.031943004	0	2	1	1	2012
1	3	'Malaysia'	'Indonesia'	102	9.721253391	5.93627451	0.031929424	0	4	1	1	2012
1	5	'South Africa'	'Indonesia'	9	10.55137962	25.64351852	0.031903324	0	4	0	1	2012
1	6	'South Africa'	'Japan'	7	12.11909068	31.88690476	0.031899609	0	1	1	0	2012
4	4	'Egypt'	'Malaysia'	11	16.50490724	12.85984848	0.031896371	0	4	1	0	2012
4	7	'Indonesia'	'China'	16	16.10937238	6.447916667	0.031888818	0	2	0	0	2012
4	4	'Hong Kong S.A.R.'	'Japan'	45	15.94598051	3.771296296	0.031872673	0	3	0	0	2012
4	6	'China'	'United Arab Emirates'	5	15.72718575	17.65	0.031855977	0	2	1	0	2012
7	5	'Egypt'	'Gibraltar'	44	12.1445885	7.096590909	0.031854663	0	2	1	0	2012
1	6	'Canada'	'Singapore'	5	11.82808712	45.14166667	0.031853831	0	3	1	1	2012
1	3	'Canada'	'Nigeria'	18	11.28699079	24.00231481	0.031844997	0	3	1	0	2012
7	7	'Singapore'	'China'	33	10.76287492	8.39520202	0.031842134	0	3	1	1	2012
4	4	'Italy'	'United States of America'	11	15.89875524	14.18181818	0.03181396	0	2	1	0	2012
7	6	'United States of America'	'Panama'	31	10.33310342	11.66129032	0.031805554	0	1	0	0	2012
1	4	'Brazil'	'Iran'	14	11.24967421	37.83333333	0.031780206	0	4	0	1	2012
4	5	'Singapore'	'Vietnam'	63	15.73470906	2.09457672	0.03177891	0	2	0	1	2012
1	3	'United States of America'	'Thailand'	13	11.6320009	32.00641026	0.031744085	0	4	1	1	2012
4	5	'Thailand'	'China'	18	16.72025332	5.729166667	0.031742845	0	2	1	0	2012
1	5	'United States of America'	'Brazil'	8	12.29670084	30.19270833	0.031741736	0	2	0	0	2012
4	6	'Hong Kong S.A.R.'	'Indonesia'	31	14.04365175	4.129032258	0.031737118	0	2	0	1	2012
4	2	'Singapore'	'China'	65	13.66655776	5.250641026	0.031725186	0	4	1	1	2012
4	5	'Turkey'	'Egypt'	58	14.10948401	2.622126437	0.031719981	0	1	0	1	2012
4	3	'Canada'	'Netherlands'	30	14.02420165	8.518055556	0.031710913	0	3	1	0	2012
4	4	'Belgium'	'Germany'	156	15.10878006	1.112713675	0.031670625	0	3	1	1	2012
7	2	'China'	'China'	278	9.906740092	3.424760192	0.031658668	1	4	1	1	2012
4	2	'Japan'	'Vietnam'	34	15.4432249	8.263480392	0.031649434	0	1	0	0	2012
4	3	'Brazil'	'Panama'	26	15.83643792	8.125	0.031644793	0	1	1	1	2012
1	3	'Brazil'	'India'	18	11.56565349	33.52314815	0.031614317	0	4	0	0	2012
4	3	'Germany'	'Russia'	56	15.41523963	3.982142857	0.031610867	0	1	0	0	2012
7	7	'United States of America'	'Netherlands'	21	10.438308	11.46031746	0.031585401	0	3	1	0	2012
4	4	'Malaysia'	'Malaysia'	108	11.64929362	2.09220679	0.031576544	1	1	1	1	2012
4	5	'Spain'	'Germany'	23	17.81244694	4.052536232	0.031556366	0	4	0	0	2012
4	4	'United Arab Emirates'	'Sri Lanka'	29	16.40756469	5.715517241	0.031551393	0	4	0	1	2012
4	5	'Germany'	'Jordan'	7	17.40921524	10.5	0.031540064	0	4	1	0	2012
4	5	'Panama'	'Colombia'	70	14.49335463	2.101190476	0.031481471	0	3	0	1	2012
4	2	'Israel'	'Turkey'	113	14.10279049	3.068215339	0.031470689	0	1	1	1	2012
4	5	'Singapore'	'Italy'	5	16.81372323	21.49166667	0.031427031	0	4	0	0	2012
7	4	'Singapore'	'South Korea'	26	11.91311608	13.90384615	0.031413898	0	3	0	0	2012
4	3	'United States of America'	'Germany'	13	16.25869129	14.15064103	0.031382819	0	3	0	0	2012
1	3	'Brazil'	'Japan'	10	11.76926342	43.775	0.031380934	0	2	0	1	2012
1	2	'Canada'	'Algeria'	28	11.51489987	19.48809524	0.031368539	0	2	1	0	2012
1	3	'China'	'New Zealand'	29	11.85989569	19.55890805	0.03136254	0	4	0	0	2012
4	7	'Malaysia'	'Spain'	4	15.65819748	24.02083333	0.031354594	0	2	0	1	2012
4	3	'United Arab Emirates'	'United Arab Emirates'	202	9.965903988	1.761757426	0.031279929	1	1	0	1	2012
1	2	'United States of America'	'Singapore'	12	11.68175229	39.17013889	0.031270458	0	4	0	1	2012
1	3	'Spain'	'Egypt'	35	11.65276905	13.24285714	0.031264444	0	4	1	1	2012
7	6	'United Kingdom'	'Russia'	45	11.50668178	7.025925926	0.031210091	0	2	1	0	2012
7	8	'Qatar'	'Kuwait'	10	9.792191715	11.81666667	0.031203066	0	1	0	0	2012
7	5	'Belgium'	'United States of America'	15	12.51284838	18.49722222	0.031194051	0	2	0	1	2012
7	6	'The Bahamas'	'United States of America'	61	9.487096731	5.05942623	0.031173943	0	2	0	1	2012
4	4	'Singapore'	'Singapore'	42	7.152873621	4.865079365	0.031168425	1	1	0	0	2012
1	3	'Saudi Arabia'	'Singapore'	26	11.48231046	15.55769231	0.031149135	0	4	0	1	2012
4	3	'Spain'	'Canada'	14	15.24069942	12.86011905	0.031145492	0	2	1	0	2012
1	2	'New Zealand'	'Japan'	17	11.6789194	31.15931373	0.031124858	0	4	1	1	2012
4	5	'Singapore'	'Mauritius'	15	16.34150654	10.50277778	0.031112144	0	1	1	0	2012
1	3	'India'	'Iran'	82	11.08127518	6.504065041	0.031075481	0	2	1	0	2012
4	1	'Hong Kong S.A.R.'	'Vietnam'	321	11.43955026	2.081386293	0.031070849	0	2	0	1	2012
7	6	'Turkey'	'Turkey'	134	7.092703158	2.512126866	0.031065196	1	4	1	1	2012
4	4	'Saudi Arabia'	'Oman'	35	16.21308714	4.245238095	0.031051858	0	3	1	0	2012
7	1	'Singapore'	'Singapore'	2417	3.946819926	1.032426562	0.031026121	1	2	0	1	2012
1	4	'Italy'	'United States of America'	28	12.17936108	18.51488095	0.031013182	0	1	1	0	2012
4	2	'Egypt'	'Greece'	57	12.89876306	4.791666667	0.031007903	0	4	1	1	2012
1	3	'Brazil'	'Argentina'	83	9.569632922	7.605421687	0.030957302	0	2	1	0	2012
4	5	'Singapore'	'Brazil'	6	17.44833664	27.47916667	0.030955344	0	3	0	0	2012
7	5	'Netherlands'	'United States of America'	24	11.85921634	13.63194444	0.030929304	0	3	1	1	2012
4	2	'Kenya'	'Singapore'	22	13.5241526	13.90530303	0.030921582	0	4	0	1	2012
4	7	'China'	'Italy'	3	16.43788757	25.44444444	0.030920572	0	3	1	1	2012
1	3	'Turkey'	'Gibraltar'	70	10.94989177	7.939285714	0.030903478	0	1	0	1	2012
4	5	'Oman'	'United Arab Emirates'	16	14.29221748	5.4765625	0.030899638	0	1	0	0	2012
4	1	'Russia'	'Germany'	194	12.83954879	3.008805842	0.030890384	0	1	1	1	2012
4	2	'Italy'	'Egypt'	84	13.77542244	3.853174603	0.030878845	0	1	0	0	2012
4	2	'Spain'	'Portugal'	135	12.68787334	3.031481481	0.030872011	0	2	1	1	2012
1	3	'South Africa'	'Indonesia'	13	11.19580893	36.95833333	0.030847551	0	3	1	0	2012
1	4	'South Africa'	'Italy'	13	11.8048754	26.7724359	0.030825001	0	2	1	0	2012
4	2	'Indonesia'	'Philippines'	68	14.65521072	4.072916667	0.0308186	0	1	0	0	2012
7	6	'Japan'	'Indonesia'	21	10.57125865	15.43650794	0.030809559	0	4	1	1	2012
4	2	'Malaysia'	'Taiwan'	50	14.40778473	5.945833333	0.030803666	0	1	0	1	2012
7	6	'Egypt'	'India'	31	11.87663041	10.68413978	0.030794977	0	1	0	1	2012
4	2	'Taiwan'	'Thailand'	57	14.17337746	5.30994152	0.030773531	0	2	1	1	2012
4	4	'Mauritius'	'United Arab Emirates'	24	14.12642755	9.126736111	0.030772741	0	2	1	1	2012
1	3	'Saudi Arabia'	'Egypt'	107	10.85572121	4.679517134	0.030772522	0	1	0	1	2012
7	8	'Saudi Arabia'	'Indonesia'	9	12.99665008	14.86574074	0.030771774	0	3	0	1	2012
7	4	'Spain'	'United States of America'	20	10.1471345	19.8125	0.030769939	0	3	0	1	2012
4	3	'Spain'	'Senegal'	58	14.06632347	4.731321839	0.030768514	0	1	1	1	2012
1	4	'Australia'	'Saudi Arabia'	16	11.93785778	24.62239583	0.030759043	0	2	1	1	2012
1	4	'United States of America'	'Russia'	15	11.38361139	26.59166667	0.030756488	0	1	0	0	2012
4	2	'Singapore'	'Sri Lanka'	65	14.85872751	4.581410256	0.030740678	0	3	1	0	2012
7	6	'Thailand'	'Thailand'	29	5.392345975	11.34482759	0.030734428	1	2	1	0	2012
4	2	'Papua New Guinea'	'Papua New Guinea'	161	11.6923814	2.85015528	0.03072889	1	4	1	0	2012
1	3	'United Arab Emirates'	'Indonesia'	14	12.10872767	25.41964286	0.030672708	0	4	0	0	2012
4	2	'China'	'Fiji'	18	14.31795958	14.67824074	0.03064138	0	3	0	0	2012
4	4	'United Arab Emirates'	'Singapore'	14	16.90547554	8.81547619	0.030630432	0	3	0	1	2012
1	5	'Singapore'	'Egypt'	16	11.92852938	18.11458333	0.030622862	0	4	1	1	2012
4	2	'Spain'	'Algeria'	139	12.77777587	2.848621103	0.030608293	0	1	1	1	2012
1	5	'Philippines'	'China'	47	8.487897378	7.530141844	0.030576756	0	3	0	1	2012
4	2	'Panama'	'Peru'	83	14.21008494	3.65060241	0.030576212	0	1	1	1	2012
1	5	'Spain'	'Netherlands'	43	11.59531705	6.169573643	0.030559293	0	1	0	0	2012
4	7	'Hong Kong S.A.R.'	'Saudi Arabia'	7	17.91923707	14.00595238	0.030546659	0	1	1	0	2012
1	2	'Indonesia'	'Singapore'	97	7.608884903	7.608247423	0.030514456	0	4	1	0	2012
4	4	'Portugal'	'Panama'	12	16.61027794	11.04513889	0.030482054	0	3	0	1	2012
1	4	'South Africa'	'China'	14	11.6024848	28.27380952	0.03046913	0	4	1	0	2012
4	2	'Panama'	'Colombia'	236	12.14140033	1.521362994	0.030441633	0	3	1	0	2012
4	1	'Finland'	'Germany'	161	13.313463	3.008022774	0.030435362	0	3	1	0	2012
1	2	'Chile'	'Japan'	15	11.95977129	34.15	0.030423645	0	1	1	0	2012
1	3	'Brazil'	'Nigeria'	25	10.59116342	17.84833333	0.030404359	0	4	1	0	2012
7	4	'Indonesia'	'Malaysia'	105	8.116220904	4.876190476	0.030402046	0	1	1	0	2012
1	3	'United States of America'	'Taiwan'	18	12.1249056	20.86574074	0.03039047	0	3	0	1	2012
4	2	'Italy'	'Greece'	138	13.16419167	2.70531401	0.03038914	0	1	0	0	2012
7	7	'Iraq'	'Egypt'	15	9.644651431	15.13333333	0.030333509	0	3	1	0	2012
1	4	'Egypt'	'Turkey'	114	11.35088276	3.754385965	0.030299328	0	3	1	1	2012
4	4	'Canada'	'United Kingdom'	18	16.37546967	7.645833333	0.030291816	0	2	0	1	2012
4	4	'France'	'Italy'	57	15.18050686	3.038011696	0.030262982	0	4	0	1	2012
4	4	'Italy'	'Saudi Arabia'	26	15.18964809	6.822115385	0.030256616	0	4	0	0	2012
4	1	'United Kingdom'	'Spain'	143	14.00247102	3.148892774	0.030244228	0	2	0	1	2012
1	4	'Indonesia'	'Uruguay'	10	11.23397425	44.375	0.030232719	0	1	0	0	2012
4	7	'Hong Kong S.A.R.'	'Singapore'	26	14.02490347	3.924679487	0.030230579	0	4	0	1	2012
4	2	'South Africa'	'South Africa'	242	10.45949234	1.944214876	0.030218699	1	2	0	0	2012
1	3	'Singapore'	'Togo'	11	11.0684479	41.53787879	0.030198277	0	4	0	1	2012
4	7	'Hong Kong S.A.R.'	'Egypt'	4	17.64220663	14.95833333	0.030188871	0	4	1	1	2012
1	2	'France'	'Algeria'	49	11.50343654	8.153911565	0.030184871	0	3	1	1	2012
4	5	'United States of America'	'Italy'	7	17.43885248	12.73809524	0.030168272	0	3	1	1	2012
4	4	'Spain'	'Cyprus'	27	15.87443456	4.521604938	0.030103101	0	3	0	1	2012
4	2	'Singapore'	'Australia'	35	17.06413684	5.59047619	0.030100254	0	1	0	0	2012
4	3	'France'	'Spain'	123	14.01999935	1.845867209	0.030099562	0	1	1	0	2012
1	3	'Australia'	'Chile'	18	11.64203444	24.875	0.030093718	0	3	1	0	2012
4	2	'Australia'	'Australia'	112	12.53796898	2.99516369	0.030082159	1	1	0	1	2012
1	4	'Brazil'	'France'	18	11.70274101	19.04398148	0.030045408	0	3	1	0	2012
4	3	'Panama'	'Ireland'	15	16.15014481	13.20277778	0.030027256	0	3	1	0	2012
1	6	'Singapore'	'South Africa'	41	12.0409374	20.65447154	0.030026802	0	4	1	0	2012
4	3	'Italy'	'Turkey'	68	14.84816566	3.351102941	0.030016036	0	4	0	1	2012
4	3	'Cameroon'	'Singapore'	10	15.11765061	24.26666667	0.030011437	0	1	1	1	2012
1	5	'Australia'	'India'	15	11.40987282	25.97222222	0.029989917	0	1	0	1	2012
4	2	'Thailand'	'Taiwan'	55	13.55047975	5.645454545	0.029960554	0	2	0	0	2012
4	2	'Spain'	'Italy'	106	13.04169159	3.365566038	0.029960534	0	4	0	0	2012
4	4	'Oman'	'Reunion'	28	14.18312568	7.005952381	0.029960282	0	2	1	1	2012
1	3	'South Africa'	'Canada'	11	12.5297668	32.96969697	0.029959861	0	4	1	0	2012
1	3	'Russia'	'China'	51	10.32671558	10.94689542	0.029958724	0	2	0	0	2012
4	5	'The Bahamas'	'United States of America'	53	13.86545501	2.225628931	0.029946978	0	2	1	0	2012
1	2	'Brazil'	'Venezuela'	38	12.21524158	12.85307018	0.029946566	0	2	0	0	2012
7	7	'Colombia'	'United States of America'	26	11.13256677	9.679487179	0.029931139	0	1	0	1	2012
1	3	'Brazil'	'Netherlands'	28	10.94471714	15.5014881	0.029928079	0	4	1	1	2012
1	5	'Gibraltar'	'United States of America'	23	12.17041944	13.00362319	0.029902356	0	1	1	1	2012
7	8	'India'	'United Arab Emirates'	41	9.866467945	5.587398374	0.029861124	0	2	0	0	2012
7	4	'United States of America'	'Canada'	79	10.74559346	5.069092827	0.029852505	0	4	1	1	2012
7	6	'Netherlands'	'Germany'	26	8.689696758	9.206730769	0.029842242	0	4	0	0	2012
1	4	'Egypt'	'Saudi Arabia'	104	11.06071322	3.687900641	0.029835375	0	2	1	1	2012
1	3	'United Arab Emirates'	'Singapore'	28	11.00234193	17.81845238	0.029831086	0	4	1	1	2012
1	2	'Argentina'	'Algeria'	20	11.77197182	25.08958333	0.029824919	0	2	0	0	2012
4	7	'Singapore'	'United Arab Emirates'	1	18.14866383	49.16666667	0.029808136	0	3	0	1	2012
7	8	'United States of America'	'Nigeria'	4	10.11395073	55.09375	0.029784186	0	3	1	1	2012
1	1	'India'	'India'	540	5.825805507	4.501080247	0.029778035	1	1	1	1	2012
1	5	'China'	'Egypt'	10	10.35440314	31.8875	0.029774621	0	1	0	0	2012
7	7	'United States of America'	'Colombia'	44	10.5278682	9.235795455	0.02977222	0	1	1	1	2012
4	5	'Djibouti'	'Singapore'	12	16.88347428	9.270833333	0.029751118	0	1	0	1	2012
1	5	'Mauritius'	'Singapore'	17	10.64664368	16.85294118	0.029749969	0	4	1	0	2012
7	6	'Russia'	'China'	37	10.87410906	6.567567568	0.029708387	0	2	0	0	2012
7	7	'Yemen'	'Malaysia'	1	12.26790169	170.4583333	0.029665536	0	3	0	0	2012
7	7	'Spain'	'Angola'	11	11.35623973	20.47348485	0.02965609	0	3	0	0	2012
7	6	'China'	'Japan'	24	10.07837738	11.61284722	0.029649361	0	2	0	0	2012
4	1	'Portugal'	'United Kingdom'	108	13.18986959	4.252314815	0.029647331	0	4	1	0	2012
1	2	'Singapore'	'Indonesia'	181	10.58496735	4.035911602	0.029647307	0	1	1	1	2012
7	4	'Chile'	'Panama'	41	12.54584422	7.929878049	0.029632009	0	3	0	0	2012
4	4	'Saudi Arabia'	'Spain'	14	15.39675012	9.711309524	0.029631943	0	2	1	1	2012
4	7	'Spain'	'Italy'	58	15.39029889	1.89295977	0.029610459	0	4	1	0	2012
1	3	'Greece'	'United States of America'	18	11.83171164	22.4537037	0.029591808	0	4	0	0	2012
1	5	'Canada'	'Netherlands'	13	11.60529065	21.89102564	0.029552121	0	4	0	0	2012
1	5	'Sierra Leone'	'Singapore'	7	11.14978007	35.0297619	0.029498708	0	2	1	1	2012
4	4	'Egypt'	'Djibouti'	22	15.64935822	5.715909091	0.029490555	0	4	0	0	2012
4	7	'China'	'France'	3	15.96941119	25.04166667	0.029484977	0	4	0	0	2012
4	2	'Sri Lanka'	'Kenya'	32	14.98572078	7.41796875	0.029462788	0	1	1	1	2012
4	2	'Panama'	'Brazil'	41	14.03178187	9.06300813	0.029459365	0	2	1	0	2012
4	2	'Spain'	'Canary Islands'	90	11.70684401	3.621759259	0.029443801	0	3	1	0	2012
1	2	'Argentina'	'Morocco'	27	11.33104163	24.51080247	0.029416183	0	4	1	1	2012
4	3	'Spain'	'Morocco'	141	9.541806921	1.851359338	0.029394713	0	1	1	1	2012
7	6	'United Kingdom'	'Germany'	81	9.651130373	4.094650206	0.029383763	0	2	1	1	2012
4	4	'Netherlands'	'Germany'	213	14.15674968	0.873239437	0.029383743	0	4	1	0	2012
4	2	'New Zealand'	'New Caledonia'	72	14.77265899	3.641782407	0.029376552	0	2	0	1	2012
4	3	'Indonesia'	'Hong Kong S.A.R.'	36	15.34669939	5.099537037	0.029366354	0	3	1	0	2012
7	7	'Nigeria'	'South Africa'	35	10.94942036	11.48333333	0.029356776	0	2	0	1	2012
4	3	'Kenya'	'Oman'	59	8.799716571	6.379237288	0.029341296	0	3	0	1	2012
7	8	'Venezuela'	'China'	5	12.01552995	56.59166667	0.029330737	0	1	1	0	2012
1	4	'United Kingdom'	'Russia'	62	12.59287129	5.898521505	0.029308171	0	3	1	1	2012
4	3	'Colombia'	'United States of America'	32	16.69438393	4.549479167	0.029303909	0	4	1	0	2012
7	5	'New Caledonia'	'Fiji'	5	14.20846497	31.225	0.029285839	0	2	0	1	2012
